g_force,accel_change,road_type,gyro_z_abs,label
0.294427365,0.52047177,Rough,0.136518836,Safe
0.206902115,0.368026284,Normal,0.087830618,Safe
0.174231062,0.550223581,Normal,0.099069037,Safe
0.325397571,0.608199526,Rough,0.063735679,Safe
0.279128227,0.71452455,Rough,0.07218983,Safe
0.273338289,0.822637178,Rough,0.080254048,Safe
0.246851392,0.927834101,Rough,0.037564531,Safe
0.258686595,0.586287572,Normal,0.087168254,Safe
0.547561191,1.460397755,Rough,0.203793868,Dangerous
0.756132122,4.190905973,Rough,1.268921971,Dangerous
0.378546991,0.776856752,Rough,0.144809857,Safe
0.340930515,1.355737082,Rough,0.149077639,Safe
0.37852024,1.115443584,Rough,0.161173493,Safe
0.432237135,1.389391411,Rough,0.183693722,Safe
0.265663023,0.686319778,Rough,0.085965507,Safe
0.280641137,0.907757091,Rough,0.039471876,Safe
0.316445615,1.421418431,Rough,0.091252625,Dangerous
0.429861983,1.393168375,Rough,0.089563698,Safe
0.341605226,1.056324605,Rough,0.105950125,Safe
0.561205015,1.248071138,Rough,0.170113817,Safe
0.421682509,0.623651684,Rough,0.107432038,Safe
0.423892449,0.441810507,Normal,0.054680787,Safe
0.339029149,0.210766221,Rough,0.021092333,Safe
0.079521824,0.197368745,Normal,0.018722642,Safe
0.043266899,0.189504561,Normal,0.015991939,Safe
0.048897221,0.24251272,Normal,0.023649473,Safe
0.038058375,0.199141521,Normal,0.013767606,Safe
0.230828102,0.266303854,Rough,0.02280936,Safe
0.24261628,1.238006122,Normal,0.068451248,Safe
0.250999689,0.64433609,Normal,0.099050954,Safe
0.163639195,0.291943191,Normal,0.142820314,Safe
0.197225635,0.254624447,Normal,0.145449385,Safe
0.243626322,1.139382158,Normal,0.154883057,Safe
1.251262711,2.296309041,Rough,0.128266871,Dangerous
1.030696353,1.493054168,Rough,0.62833482,Dangerous
0.245514535,0.385457533,Normal,0.179370657,Safe
0.620776444,2.608598781,Rough,2.135525227,Dangerous
0.660452988,1.431599709,Rough,1.695078969,Dangerous
0.322226701,0.888606051,Rough,0.091447785,Safe
0.340517333,1.107625859,Rough,0.168936878,Safe
0.735578861,2.484862265,Rough,0.235925063,Dangerous
0.235051058,0.591290715,Normal,0.103654735,Safe
0.699894911,1.837654183,Rough,0.345732808,Dangerous
0.623827531,1.385486377,Rough,0.213276148,Safe
0.918906754,2.838280954,Rough,0.413265646,Dangerous
0.464001258,0.999661403,Rough,0.155564085,Safe
0.429525902,0.888769796,Rough,0.10422498,Safe
0.569144294,1.766913875,Rough,0.265996397,Dangerous
0.453096199,1.095393728,Rough,0.184704959,Safe
0.28450785,0.604919584,Normal,0.097900242,Safe
0.295165146,0.649928015,Rough,0.076390475,Safe
0.255210938,0.355493532,Normal,0.093999594,Safe
0.347772795,0.7108148,Rough,0.12236812,Safe
0.236108574,0.630823477,Normal,0.083221003,Safe
0.847714235,2.150330755,Rough,0.429812551,Dangerous
0.456940512,1.363498674,Rough,0.200247347,Safe
0.276548958,0.95332075,Rough,0.193142906,Safe
0.248947074,0.758854091,Normal,0.095113181,Safe
0.366002009,0.866247694,Rough,0.198085621,Safe
0.295048428,0.927705906,Rough,0.176450744,Safe
0.423476983,1.015325903,Rough,0.362341136,Safe
0.688883558,1.760381733,Rough,0.287771732,Dangerous
0.48558705,1.116600929,Rough,0.29561165,Safe
0.504400201,0.709314025,Normal,0.260545164,Safe
0.461224088,0.630682935,Normal,0.187619731,Safe
0.381130603,0.528662307,Rough,0.074607134,Safe
0.248666013,0.687122876,Rough,0.08067473,Safe
0.382421864,0.760747677,Rough,0.471338362,Safe
0.404607445,1.529926514,Rough,0.586452067,Dangerous
0.143424945,0.567215182,Normal,0.108328775,Safe
0.172016905,0.510996943,Normal,0.106813185,Safe
0.150997901,0.428981427,Normal,0.064470135,Safe
0.220859781,0.612034117,Normal,0.043113798,Safe
0.163872719,0.340035874,Normal,0.029261416,Safe
0.194134984,0.448810829,Normal,0.042448986,Safe
0.238320813,0.95003453,Rough,0.077811152,Safe
0.238328449,0.618782538,Normal,0.046610691,Safe
0.203699955,0.284369541,Normal,0.040448178,Safe
0.154063847,0.285173395,Normal,0.026638528,Safe
0.127472835,0.365198117,Normal,0.04410129,Safe
0.200020508,0.313025828,Normal,0.031223755,Safe
0.242577956,0.274980782,Normal,0.02028515,Safe
0.229634991,0.4042277,Normal,0.075988173,Safe
0.117171495,0.254005256,Normal,0.03286963,Safe
0.217947057,0.208466916,Rough,0.025697012,Safe
0.135732951,0.17840114,Normal,0.026703674,Safe
0.078908175,0.151717593,Normal,0.016168095,Safe
0.053626165,0.154060432,Normal,0.009367775,Safe
0.044364279,0.186941758,Normal,0.009683781,Safe
0.040081816,0.185813772,Normal,0.009462027,Safe
0.039681136,0.203142434,Normal,0.008792467,Safe
0.039317613,0.208423847,Normal,0.009404531,Safe
0.036426531,0.22974149,Normal,0.010933819,Safe
0.099895682,0.467082748,Normal,0.252368778,Safe
0.289726172,1.745932362,Normal,0.516527832,Dangerous
0.03269258,0.203165963,Normal,0.028723044,Safe
0.067120342,0.290757303,Normal,0.046821039,Safe
0.045030803,0.250689875,Normal,0.061253306,Safe
0.037411188,0.165552283,Normal,0.035340544,Safe
0.031713897,0.094145479,Normal,0.036281906,Safe
0.02321733,0.111189364,Normal,0.010234501,Safe
0.022699372,0.099617472,Normal,0.008581091,Safe
0.023598193,0.104412081,Normal,0.007554078,Safe
0.02068709,0.0847991,Normal,0.010238616,Safe
0.021962095,0.097569847,Normal,0.009454244,Safe
0.02010372,0.102435225,Normal,0.00673121,Safe
0.01938947,0.109634091,Normal,0.007503694,Safe
0.021508035,0.105676209,Normal,0.014686557,Safe
0.019130709,0.105447735,Normal,0.007726771,Safe
0.065870116,0.221334727,Normal,0.010084941,Safe
0.108894964,0.411940366,Normal,0.071213253,Safe
0.160186099,0.497887535,Normal,0.095877968,Safe
0.166907879,0.349753147,Normal,0.091134645,Safe
0.18523848,0.301971999,Normal,0.111531064,Safe
0.159927428,0.335130602,Normal,0.109576836,Safe
0.22112077,0.449789474,Normal,0.125324756,Safe
0.051642792,0.32727869,Normal,0.013501378,Safe
0.063529568,0.298070441,Normal,0.016456904,Safe
0.194116358,0.301358411,Rough,0.042181712,Safe
0.22841647,0.518429293,Normal,0.065030508,Safe
0.132945686,0.403268113,Normal,0.068929844,Safe
0.125781569,0.31721209,Normal,0.068754695,Safe
0.111019787,0.316822744,Normal,0.04800202,Safe
0.148757538,0.51693505,Normal,0.063646615,Safe
0.085626889,0.359356357,Normal,0.013664301,Safe
0.071284232,0.176286637,Normal,0.035616957,Safe
0.077042559,0.18304368,Normal,0.037115738,Safe
0.118104286,0.322729008,Normal,0.049699247,Safe
0.130121834,0.339790032,Normal,0.045292988,Safe
0.147493039,0.347427208,Normal,0.082423896,Safe
0.115689492,0.304655433,Normal,0.058471341,Safe
0.170778118,0.710900472,Normal,0.070672311,Safe
0.217401201,0.467167627,Normal,0.084314227,Safe
0.123959838,0.285025332,Normal,0.037241686,Safe
0.224639347,0.287044917,Normal,0.021280032,Safe
0.258832621,0.445003335,Rough,0.032597419,Safe
0.322737035,0.172391425,Normal,0.044603214,Safe
0.323044007,0.164895869,Rough,0.029281322,Safe
0.060447656,0.257554035,Normal,0.007512599,Safe
0.073961543,0.245379824,Normal,0.037563048,Safe
0.129197271,0.471374027,Normal,0.079341553,Safe
0.15278105,0.289743576,Normal,0.072340295,Safe
0.166314728,0.190561735,Normal,0.003428754,Safe
0.164358147,0.266309011,Normal,0.036428951,Safe
0.251584461,0.205016784,Rough,0.040190604,Safe
0.207907553,0.242034411,Rough,0.010029983,Safe
0.07003145,0.252317004,Normal,0.031247495,Safe
0.082734238,0.304216031,Normal,0.04414482,Safe
0.036282305,0.207240868,Normal,0.013168029,Safe
0.044928747,0.13568849,Normal,0.011881251,Safe
0.043144748,0.15595384,Normal,0.013044121,Safe
0.058286516,0.29458273,Normal,0.015879588,Safe
0.048870157,0.206143032,Normal,0.009778896,Safe
0.032905308,0.159531972,Normal,0.009130379,Safe
0.02430219,0.167575702,Normal,0.007622173,Safe
0.027732645,0.141649578,Normal,0.008017508,Safe
0.032510966,0.148656995,Normal,0.008495014,Safe
0.025088981,0.14831054,Normal,0.008723252,Safe
0.029339564,0.157189243,Normal,0.00704418,Safe
0.028763262,0.153939635,Normal,0.008347502,Safe
0.027058747,0.150723689,Normal,0.008394037,Safe
0.026479267,0.154157122,Normal,0.009186493,Safe
0.030490822,0.175645262,Normal,0.008229188,Safe
0.026125691,0.174541441,Normal,0.006688671,Safe
0.034779086,0.175274356,Normal,0.005003881,Safe
0.028603656,0.1881083,Normal,0.016049514,Safe
0.030090969,0.138122052,Normal,0.014158839,Safe
0.025175542,0.121303977,Normal,0.007259729,Safe
0.028973127,0.119915163,Normal,0.007678901,Safe
0.030463824,0.181459075,Normal,0.007484273,Safe
0.038673658,0.19920314,Normal,0.009308287,Safe
0.041562618,0.173285222,Normal,0.019179292,Safe
0.06653615,0.167987495,Normal,0.009796256,Safe
0.054662379,0.153573047,Normal,0.007658095,Safe
0.026283967,0.178473567,Normal,0.008717122,Safe
0.041732675,0.206845359,Normal,0.015367619,Safe
0.05595653,0.202862999,Normal,0.026330948,Safe
0.051085846,0.235887376,Normal,0.017037075,Safe
0.182021734,0.43723569,Normal,0.118311606,Safe
0.158517224,0.387217726,Normal,0.055208545,Safe
0.077799346,0.243006051,Normal,0.013521398,Safe
0.085607966,0.235457745,Normal,0.020847024,Safe
0.189876866,0.171224337,Normal,0.017544325,Safe
0.179004183,0.305399245,Normal,0.027848057,Safe
0.139762622,0.663809595,Normal,0.023520272,Safe
0.175425018,0.37222273,Normal,0.029029716,Safe
0.171715007,0.378669936,Normal,0.021545906,Safe
0.124483145,0.246579781,Normal,0.007624082,Safe
0.178779953,0.344766993,Normal,0.024751937,Safe
0.118568956,0.29114461,Normal,0.025877323,Safe
0.179659408,0.349321762,Normal,0.03133909,Safe
0.159864556,0.28151234,Normal,0.018912956,Safe
0.158620126,0.170561434,Normal,0.015849948,Safe
0.209353178,0.325714837,Normal,0.03049444,Safe
0.250095921,0.488401507,Rough,0.034865458,Safe
0.196062733,0.539214884,Normal,0.007910138,Safe
0.112952283,0.228894461,Normal,0.027353384,Safe
0.102240401,0.209899299,Normal,0.023479076,Safe
0.161229442,0.354039079,Normal,0.034299113,Safe
0.206662053,0.412466302,Normal,0.038740844,Safe
0.231240954,0.337420694,Normal,0.027617924,Safe
0.136572547,0.263553894,Normal,0.027109459,Safe
0.142945126,0.299162544,Normal,0.018790895,Safe
0.164983637,0.500749946,Normal,0.016039155,Safe
0.129742806,0.433775645,Normal,0.024937334,Safe
0.222640389,0.730153658,Normal,0.061882276,Safe
0.440107581,0.769568927,Rough,0.079980858,Safe
0.810205174,2.004755185,Rough,0.25549385,Dangerous
0.415075989,1.047224009,Rough,0.145845503,Safe
0.298908457,1.128232278,Rough,0.153471231,Safe
1.191414741,3.282749652,Rough,0.225371137,Dangerous
0.802704161,2.467031468,Rough,0.192533195,Dangerous
1.532680281,5.807116136,Rough,0.554622114,Dangerous
0.422469063,1.588919819,Rough,0.247897446,Dangerous
0.557358327,0.928276533,Rough,0.148411557,Safe
0.361048143,0.419769379,Normal,0.076903753,Safe
0.260870491,0.266768346,Rough,0.041601691,Safe
0.080984624,0.164062914,Normal,0.015481543,Safe
0.044758894,0.239035626,Normal,0.009462815,Safe
0.033356299,0.177465038,Normal,0.013244258,Safe
0.032320298,0.178491474,Normal,0.009576278,Safe
0.02756723,0.182142031,Normal,0.008984806,Safe
0.067385237,0.229793475,Normal,0.014102371,Safe
0.075872614,0.159428272,Normal,0.017772773,Safe
0.060588087,0.286493502,Normal,0.03751966,Safe
0.065830306,0.294222645,Normal,0.052426409,Safe
0.071009692,0.21708073,Normal,0.086120471,Safe
0.136690397,0.3363983,Normal,0.088557877,Safe
0.133612964,0.335710085,Normal,0.083190292,Safe
0.141907297,0.222099025,Normal,0.022568282,Safe
0.125098432,0.227738902,Normal,0.003222477,Safe
0.208129174,0.274028969,Normal,0.000859588,Safe
0.440949617,1.947000702,Rough,0.006965553,Dangerous
0.202072492,0.841350261,Normal,0.033447493,Safe
0.152837423,0.465718852,Normal,0.021645676,Safe
0.166737022,0.497572048,Normal,0.031950347,Safe
0.183888833,0.592044396,Normal,0.082958847,Safe
0.368077893,1.574804371,Rough,0.100749582,Dangerous
0.357054091,1.427149553,Rough,0.115883328,Dangerous
0.409303172,1.144897502,Rough,0.122686163,Safe
1.042146561,4.119292354,Rough,0.26395306,Dangerous
0.254906533,0.903551857,Normal,0.070577964,Safe
0.337446165,1.065346388,Rough,0.05727686,Safe
0.749291433,2.428277609,Rough,0.297547579,Dangerous
0.29413149,0.710540587,Rough,0.064598665,Safe
0.818194683,2.584284724,Rough,0.205735341,Dangerous
1.165691602,4.150912472,Rough,0.291206717,Dangerous
0.435758655,1.027043394,Rough,0.113005757,Safe
0.306803957,0.43886834,Normal,0.103034444,Safe
0.264067861,1.200988122,Rough,0.123588897,Safe
0.28762964,0.844935804,Rough,0.127232417,Safe
0.172538951,0.535053616,Normal,0.033519242,Safe
0.239169058,0.475910405,Rough,0.023116153,Safe
0.233506678,0.520989118,Normal,0.037323348,Safe
0.136470945,0.430638434,Normal,0.048950434,Safe
0.185932294,0.543925016,Normal,0.067732587,Safe
0.304171592,1.206202559,Rough,0.077395335,Safe
0.307938891,0.711437317,Rough,0.080293059,Safe
0.27287364,0.587907787,Normal,0.115942121,Safe
0.131050442,0.523760898,Normal,0.051103838,Safe
0.130043301,0.435605243,Normal,0.054738294,Safe
0.224337078,0.494082322,Normal,0.056853808,Safe
0.160393883,0.562599147,Normal,0.09704192,Safe
0.540093227,1.714037703,Rough,0.166546211,Dangerous
0.289705847,0.885682748,Rough,0.113375768,Safe
0.24290997,0.737569813,Normal,0.079515733,Safe
0.747724439,2.562770409,Rough,0.208633929,Dangerous
0.205182843,0.754872308,Normal,0.073527016,Safe
0.659553964,1.834714084,Rough,0.130145371,Dangerous
0.591829934,1.664433124,Rough,0.163281783,Dangerous
0.35173583,1.219074604,Rough,0.042506583,Safe
0.868468108,2.820741677,Rough,0.142628074,Dangerous
0.546100722,1.434535992,Rough,0.097401939,Dangerous
0.31036458,0.753612924,Normal,0.052738406,Safe
0.342853819,1.010671946,Rough,0.060776297,Safe
0.414672452,1.230194552,Rough,0.199860245,Safe
0.358840712,0.984046144,Rough,0.11257112,Safe
0.686702477,2.098157193,Rough,0.25563553,Dangerous
0.431550513,1.116553302,Rough,0.096733943,Safe
0.35194929,0.912642579,Rough,0.091373898,Safe
0.342491783,0.877051627,Rough,0.114970416,Safe
0.213071237,0.384976079,Normal,0.065281898,Safe
0.158096423,0.568091026,Normal,0.105417073,Safe
0.222223103,0.751232799,Normal,0.073676556,Safe
0.289533812,0.571233215,Normal,0.102881335,Safe
0.227210864,0.687029373,Normal,0.077451587,Safe
0.417238601,0.982309237,Rough,0.139563665,Safe
0.368472674,0.892825579,Rough,0.075507246,Safe
0.189524674,0.384989765,Normal,0.060241468,Safe
0.182465756,0.621844841,Normal,0.055480715,Safe
0.117593523,0.550856486,Normal,0.035186857,Safe
0.227116875,0.681351074,Rough,0.054794986,Safe
0.420984252,1.229897181,Rough,0.086713783,Safe
0.156597205,0.324342333,Normal,0.030405328,Safe
0.125359526,0.420326363,Normal,0.022540148,Safe
0.17661202,0.43243592,Normal,0.031179843,Safe
0.179479328,0.51356255,Normal,0.053552601,Safe
0.116283366,0.230055616,Normal,0.028512167,Safe
0.187503789,0.303375919,Normal,0.046167299,Safe
0.163450669,0.432709445,Normal,0.026536871,Safe
0.144391545,0.29612344,Normal,0.00880443,Safe
0.178955854,0.594473435,Normal,0.022437684,Safe
0.384438465,1.273519125,Rough,0.062341023,Safe
0.35595627,1.244973091,Rough,0.105930798,Safe
0.32762197,0.89011308,Rough,0.042838842,Safe
0.395339764,1.05605087,Rough,0.095205612,Safe
0.280431545,0.962530423,Rough,0.087961555,Safe
0.285960628,0.96517701,Rough,0.078259341,Safe
0.48442608,1.737846558,Rough,0.046937481,Dangerous
0.683516804,2.438663251,Rough,0.055109128,Dangerous
0.175476482,0.309532429,Normal,8.68e-05,Safe
0.108556042,0.306306183,Normal,0.041984916,Safe
0.165394372,0.448299401,Normal,0.062399592,Safe
0.258420419,0.374852217,Rough,0.026691839,Safe
0.349112526,0.758069166,Rough,0.024204874,Safe
0.309525586,1.129718368,Rough,0.040265609,Safe
0.289022069,0.875570755,Normal,0.011094915,Safe
0.334997426,0.811487369,Normal,0.037740037,Safe
0.663454454,1.492247982,Rough,0.09211535,Dangerous
0.769194988,3.112322896,Rough,0.13992326,Dangerous
0.226935215,0.606716716,Normal,0.058582004,Safe
0.306025888,0.686602495,Rough,0.057354338,Safe
0.243013334,0.407301925,Normal,0.037677839,Safe
0.202256125,0.517633884,Normal,0.04653018,Safe
0.154549417,0.301977911,Normal,0.045382723,Safe
0.156731737,0.490809011,Normal,0.027965218,Safe
0.249496356,0.664130868,Normal,0.067352042,Safe
0.247363051,0.80184183,Rough,0.073635429,Safe
0.368660613,1.153596119,Rough,0.077534415,Safe
0.49710226,2.185764576,Rough,0.146671861,Dangerous
0.3854189,1.166534125,Rough,0.049545832,Safe
0.811779757,1.937200861,Rough,0.114503182,Dangerous
0.207850042,0.647595942,Normal,0.054036636,Safe
0.228245967,0.602981396,Normal,0.022791345,Safe
0.389032165,0.743886563,Rough,0.026581006,Safe
0.436682906,1.347586346,Rough,0.017863449,Safe
0.209597918,0.709987386,Normal,0.13848795,Safe
0.26679598,0.588589297,Normal,0.208814994,Safe
0.320058419,0.407181943,Normal,0.114848204,Safe
0.313101825,0.19134661,Rough,0.095910005,Safe
0.131431676,0.194196828,Normal,0.062829904,Safe
0.13860839,0.391144343,Normal,0.035539519,Safe
0.054775672,0.264780664,Normal,0.014597941,Safe
0.065278248,0.246381875,Normal,0.017512029,Safe
0.050644541,0.237257889,Normal,0.015614375,Safe
0.041893591,0.2418588,Normal,0.014686879,Safe
0.045095836,0.242416932,Normal,0.010625741,Safe
0.061626497,0.293418056,Normal,0.02298259,Safe
0.059983142,0.22868765,Normal,0.027207699,Safe
0.118177244,0.421499369,Normal,0.049766347,Safe
0.200589265,0.46868752,Normal,0.127347708,Safe
0.213840239,0.538994299,Normal,0.135412604,Safe
0.105737778,0.23324071,Normal,0.023287848,Safe
0.106906901,0.266122019,Normal,0.009028429,Safe
0.121869107,0.281934395,Normal,0.017260073,Safe
0.099967461,0.283277594,Normal,0.023055803,Safe
0.161220677,0.263054865,Normal,0.03695257,Safe
0.457920828,1.128494781,Rough,0.064902887,Safe
0.21108199,0.402426019,Normal,0.036368404,Safe
0.196990837,0.519244592,Normal,0.033261538,Safe
0.30845401,0.894549035,Rough,0.06702251,Safe
0.216854267,0.24418463,Normal,0.045348447,Safe
0.154364998,0.315968086,Normal,0.054832481,Safe
0.152593879,0.505382654,Normal,0.050083671,Safe
0.231993466,0.464146698,Normal,0.068146631,Safe
0.199601836,0.199843356,Rough,0.029504744,Safe
0.050604142,0.246407967,Normal,0.023625063,Safe
0.114602155,0.407512962,Normal,0.026849,Safe
0.096888197,0.294985412,Normal,0.026679642,Safe
0.101953452,0.293974276,Normal,0.018925391,Safe
0.074979718,0.242479143,Normal,0.02575551,Safe
0.102405141,0.182840362,Normal,0.034947991,Safe
0.107936839,0.210629729,Normal,0.03803971,Safe
0.196655017,0.491612911,Normal,0.030974565,Safe
0.162011909,0.313746927,Normal,0.025378233,Safe
0.202393904,0.406901224,Normal,0.019249324,Safe
0.109358692,0.385220926,Normal,0.024082396,Safe
0.123136714,0.349471466,Normal,0.026196165,Safe
0.123008761,0.558561117,Normal,0.034818783,Safe
0.115045294,0.382751943,Normal,0.030026846,Safe
0.059787037,0.419641505,Normal,0.032509759,Safe
0.078567092,0.459438289,Normal,0.027141228,Safe
0.065707831,0.37765009,Normal,0.021107901,Safe
0.103951474,0.406354654,Normal,0.018634623,Safe
0.097974837,0.255695282,Normal,0.027932409,Safe
0.08719419,0.263207207,Normal,0.022699185,Safe
0.150210399,0.149962346,Normal,0.019632703,Safe
0.084264306,0.169484853,Normal,0.011343871,Safe
0.116003621,0.260046043,Normal,0.020769607,Safe
0.26922238,0.616957797,Rough,0.130272642,Safe
0.134142993,0.366202008,Normal,0.06773296,Safe
0.097867515,0.327284284,Normal,0.029906891,Safe
0.107632073,0.476746847,Normal,0.037644058,Safe
0.153027276,0.24220518,Normal,0.031901427,Safe
0.176468087,0.376386994,Normal,0.035376124,Safe
0.122079867,0.375539583,Normal,0.011615853,Safe
0.187254404,0.624268315,Normal,0.028320175,Safe
0.190977763,0.486524923,Normal,0.038098685,Safe
0.198622702,0.424718004,Normal,0.033388846,Safe
0.75632573,2.302421345,Rough,0.171621174,Dangerous
0.264719787,0.585626336,Normal,0.057856061,Safe
0.640015837,2.958470889,Rough,0.078365788,Dangerous
0.858147174,2.137687106,Rough,0.139945075,Dangerous
0.889081759,3.752091211,Rough,0.225970283,Dangerous
0.988317093,4.203770824,Rough,0.19099316,Dangerous
0.381525058,1.731962012,Rough,0.078320123,Dangerous
0.744557499,2.318950611,Rough,0.12165004,Dangerous
0.243431014,0.637689023,Normal,0.059581995,Safe
0.30526061,0.787698957,Rough,0.066759907,Safe
0.325929512,0.771653884,Rough,0.086847812,Safe
0.460201596,1.029099045,Rough,0.05682062,Safe
0.979097103,3.813196577,Rough,0.435388625,Dangerous
0.50799247,1.158928706,Rough,0.121168435,Safe
0.170337352,0.675398405,Normal,0.045813859,Safe
0.339787505,1.251172787,Rough,0.080180079,Safe
0.595590368,1.795696645,Rough,0.191898003,Dangerous
0.773769403,2.336083323,Rough,0.226994231,Dangerous
0.198405745,0.565258732,Normal,0.087757207,Safe
0.23190269,0.793276951,Rough,0.052350305,Safe
0.338737782,0.942418918,Rough,0.075278364,Safe
0.375326861,1.13861293,Rough,0.080293007,Safe
0.255210195,0.776769662,Rough,0.027781937,Safe
0.443611119,1.540143318,Rough,0.082000464,Dangerous
0.444458979,1.29354028,Rough,0.074104168,Safe
0.487878032,2.036201318,Rough,0.163083389,Dangerous
0.489959742,1.826087437,Rough,0.159357294,Dangerous
0.379445338,1.020638452,Rough,0.106601946,Safe
0.265455712,0.895739973,Rough,0.121109046,Safe
0.541186408,1.313881253,Rough,0.452000856,Safe
0.597867332,1.311080613,Rough,0.113005713,Safe
0.567910009,1.051560117,Rough,0.109146282,Safe
0.309980631,0.467910567,Normal,0.062259272,Safe
0.322130288,0.519944008,Normal,0.06517455,Safe
0.314516169,0.430899556,Normal,0.048938822,Safe
0.32229585,0.314225265,Normal,0.032432437,Safe
0.250606938,0.311989755,Rough,0.017901547,Safe
0.246486036,0.593038169,Rough,0.063499808,Safe
0.144876204,0.221139524,Normal,0.01914566,Safe
0.24642147,0.695925997,Normal,0.162835404,Safe
0.125772534,0.304729418,Normal,0.046327468,Safe
0.15282407,0.277712354,Normal,0.11717838,Safe
0.172739073,0.544286919,Normal,0.066041753,Safe
0.162752142,0.368405245,Normal,0.039182287,Safe
0.193527403,0.626211287,Normal,0.056303151,Safe
0.198592086,0.473317268,Normal,0.048846994,Safe
0.258495006,1.091144503,Normal,0.050556302,Safe
0.222219824,0.679453831,Normal,0.042592995,Safe
0.206214545,0.543508118,Normal,0.083500065,Safe
0.231491761,1.077199416,Normal,0.126587793,Safe
0.211638345,0.596234033,Normal,0.051635027,Safe
0.37289183,0.951914638,Rough,0.030788455,Safe
0.257310358,0.741281703,Rough,0.066104077,Safe
0.270399699,0.809769608,Rough,0.069732554,Safe
0.300926115,0.993149224,Rough,0.063648611,Safe
0.250392507,0.969572317,Rough,0.060765952,Safe
0.237552148,0.668016763,Rough,0.07370127,Safe
0.214187354,0.723313691,Normal,0.104729265,Safe
0.214562921,0.819751971,Normal,0.074575365,Safe
0.411057467,1.329029148,Rough,0.189745918,Safe
0.290512631,0.859206156,Normal,0.124348298,Safe
0.294555116,1.143688669,Rough,0.116017431,Safe
0.230756295,0.782959748,Rough,0.092213884,Safe
0.227060676,0.793444193,Rough,0.090810508,Safe
0.276490652,1.300668083,Rough,0.092816092,Safe
0.324777379,1.02311945,Rough,0.110949278,Safe
0.222676674,0.800755331,Rough,0.047514163,Safe
0.292155322,1.036907593,Rough,0.073933132,Safe
0.241097596,1.157367598,Normal,0.068150923,Safe
0.348577401,1.029316023,Rough,0.104317404,Safe
0.308465091,1.165663279,Rough,0.120871022,Safe
0.394455544,1.114982567,Rough,0.104340337,Safe
0.323098298,1.207756091,Rough,0.053690527,Safe
0.35120524,1.058923417,Rough,0.18271479,Safe
0.304644713,1.0601591,Rough,0.086752877,Safe
0.222060478,0.927363106,Normal,0.053470854,Safe
0.27470453,1.066492908,Normal,0.053740218,Safe
0.267354855,0.675543744,Rough,0.162110046,Safe
0.470030364,2.48134871,Rough,0.210206941,Dangerous
0.508163312,1.134468886,Rough,0.170116723,Safe
0.43949131,1.3735008,Rough,0.123285204,Safe
0.280293651,0.383333077,Normal,0.04882551,Safe
0.19623627,0.246232013,Normal,0.041615054,Safe
0.18599925,0.246659389,Normal,0.0378085,Safe
0.198336391,0.503123986,Normal,0.051211558,Safe
0.216406174,0.42675232,Normal,0.059937283,Safe
0.440802851,1.250122022,Rough,0.799119592,Dangerous
1.982793263,9.619638396,Rough,1.541527867,Dangerous
0.714764979,1.485514407,Rough,2.00093627,Dangerous
0.668585117,1.114216529,Rough,2.625651598,Dangerous
0.407766718,0.418319932,Rough,1.393910408,Dangerous
0.448729648,0.870859918,Rough,1.416095376,Dangerous
1.097292629,4.365430036,Rough,1.37096405,Dangerous
0.653828428,1.532632841,Rough,1.430323839,Dangerous
0.523905543,1.368739995,Rough,0.278731078,Safe
0.125714021,0.406990835,Normal,0.020259261,Safe
0.835528147,2.407772011,Rough,1.769808769,Dangerous
0.430832181,1.791655968,Rough,0.774999738,Dangerous
0.992812466,5.228135153,Rough,4.16522646,Dangerous
0.554303541,1.973918998,Rough,1.19395268,Dangerous
0.241043391,0.296918361,Rough,0.034453131,Safe
0.144521641,0.276787682,Normal,0.072359025,Safe
0.130089607,0.169201015,Normal,0.031313688,Safe
0.061082843,0.213110176,Normal,0.013434707,Safe
0.057760294,0.202594985,Normal,0.010227023,Safe
0.052099222,0.257858391,Normal,0.003608564,Safe
0.05729822,0.293764454,Normal,0.011042913,Safe
0.050630427,0.280182772,Normal,0.011106143,Safe
0.050850932,0.247330765,Normal,0.053923935,Safe
0.04868427,0.25441945,Normal,0.067273982,Safe
0.194385668,0.653920564,Normal,0.028737204,Safe
0.172235269,0.339057225,Normal,0.055258349,Safe
0.185218095,0.403426559,Normal,0.065846786,Safe
0.219091853,0.430920425,Normal,0.024477929,Safe
0.242028893,0.595926596,Normal,0.03882686,Safe
0.109879277,0.165995858,Normal,0.027549773,Safe
0.211046595,0.247331006,Rough,0.034400068,Safe
0.205627012,0.137564087,Rough,0.011811467,Safe
0.048876288,0.29443995,Normal,0.005811357,Safe
0.047590848,0.258535082,Normal,0.006064767,Safe
0.066779651,0.245855778,Normal,0.006563247,Safe
0.05038765,0.301763199,Normal,0.007031708,Safe
0.056165355,0.316752358,Normal,0.006861717,Safe
0.105974185,0.222892331,Normal,0.015257122,Safe
0.122963176,0.322756689,Normal,0.012237003,Safe
0.159635551,0.254218789,Normal,0.061216529,Safe
0.152808935,0.180765633,Rough,0.011470655,Safe
0.133627177,0.333057291,Normal,0.035601374,Safe
0.102632776,0.238303114,Normal,0.028813986,Safe
0.071136587,0.195546731,Normal,0.020302679,Safe
0.073279924,0.176109354,Normal,0.018308673,Safe
0.081201802,0.221700193,Normal,0.011713572,Safe
0.050972184,0.241119853,Normal,0.013473435,Safe
